Goods Received Note (GRN)
Document Number,GRN-KNOT-20250709-HouseofKoala-REP-2024-001
Generated Date,09/07/2025
Generated Time,15:50:18

Order Information
PO Number,PO-2024-001
Vendor/Brand,House of Koala
Replenishment Number,REP-2024-001

Receipt Information
Inward Date,2025-07-09
Warehouse,WH-MUM-01
Receipt Accuracy,0%

Summary Statistics
Total Ordered Units,0
Total Received Units,1499
Total Shortage Units,0
Total Excess Units,0
Total Not Ordered Units,0
Total QC Passed Units,1499
Total QC Failed Units,0
QC Pass Rate,100%


S.No,Brand SKU,KNOT SKU,Size,Color,Received Qty,QC Status,Passed QC Qty,Failed QC Qty,Status,Remarks,QC Fail Reason
316,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
317,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
318,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
319,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
320,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
321,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
322,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
323,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
324,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
325,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
326,,,,,11,Passed,11,0,Received,All items received as ordered | QC: Passed (11 passed),
327,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
328,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
329,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
330,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
331,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
332,,,,,6,Passed,6,0,Received,All items received as ordered | QC: Passed (6 passed),
333,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
334,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
335,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
336,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
337,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
338,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
339,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
340,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
341,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
342,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
343,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
344,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
345,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
346,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
347,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
348,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
349,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
350,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
351,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
352,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
353,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
354,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
355,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
356,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
357,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
358,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
359,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
360,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
361,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
362,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
363,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
364,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
365,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
366,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
367,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
368,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
369,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
370,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
371,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
372,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
373,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
374,,,,,8,Passed,8,0,Received,All items received as ordered | QC: Passed (8 passed),
375,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
376,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
377,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
378,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
379,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
380,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
381,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
382,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
383,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
384,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
385,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
386,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
387,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
388,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
389,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
390,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
391,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
392,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
393,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
394,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
395,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
396,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
397,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
398,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
399,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
400,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
401,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
402,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
403,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
404,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
405,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
406,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
407,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
408,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
409,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
410,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
411,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
412,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
413,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
414,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
415,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
416,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
417,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
418,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
419,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
420,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
421,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
422,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
423,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
424,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
425,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
426,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
427,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
428,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
429,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
430,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
431,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
432,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
433,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
434,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
435,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
436,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
437,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
438,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
439,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
440,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
441,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
442,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
443,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
444,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
445,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
446,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
447,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
448,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
449,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
450,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
451,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
452,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
453,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
454,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
455,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
456,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
457,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
458,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
459,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
460,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
461,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
462,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
463,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
464,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
465,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
466,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
467,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
468,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
469,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
470,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
471,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
472,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
473,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
474,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
475,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
476,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
477,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
478,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
479,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
480,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
481,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
482,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
483,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
484,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
485,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
486,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
487,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
488,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
489,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
490,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
491,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
492,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
493,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
494,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
495,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
496,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
497,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
498,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
499,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
500,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
501,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
502,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
503,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
504,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
505,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
506,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
507,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
508,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
509,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
510,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
511,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
512,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
513,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
514,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
515,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
516,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
517,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
518,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
519,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
520,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
521,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
522,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
523,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
524,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
525,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
526,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
527,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
528,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
529,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
530,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
531,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
532,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
533,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
534,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
535,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
536,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
537,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
538,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
539,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
540,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
541,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
542,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
543,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
544,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
545,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
546,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
547,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
548,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
549,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
550,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
551,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
552,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
553,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
554,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
555,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
556,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
557,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
558,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
559,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
560,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
561,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
562,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
563,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
564,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
565,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
566,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
567,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
568,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
569,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
570,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
571,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
572,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
573,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
574,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
575,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
576,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
577,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
578,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
579,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
580,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
581,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
582,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
583,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
584,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
585,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
586,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
587,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
588,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
589,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
590,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
591,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
592,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
593,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
594,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
595,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
596,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
597,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
598,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
599,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
600,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
601,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
602,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
603,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
604,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
605,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
606,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
607,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
608,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
609,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
610,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
611,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
612,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
613,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
614,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
615,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
616,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
617,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
618,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
619,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
620,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
621,,,,,3,Passed,3,0,Received,All items received as ordered | QC: Passed (3 passed),
622,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
623,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
624,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
625,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
626,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
627,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
628,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
629,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
630,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
631,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
632,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
633,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
634,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
635,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
636,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
637,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
638,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
639,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
640,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
641,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
642,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
643,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
644,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
645,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
646,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
647,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
648,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
649,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
650,,,,,4,Passed,4,0,Received,All items received as ordered | QC: Passed (4 passed),
651,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
652,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
653,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
654,,,,,2,Passed,2,0,Received,All items received as ordered | QC: Passed (2 passed),
655,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
656,,,,,1,Passed,1,0,Received,All items received as ordered | QC: Passed (1 passed),
