BIN LOCATION ,SKU ID
A10-S4-B5,8904413400049
A10-S4-B5,8904488519813
A10-S4-B5,8904413407901
A10-S4-B5,8904488513415
A10-S4-B5,8904413496028
A10-S4-B5,8904488513422
A10-S4-B5,8904413400056
A10-S4-B5,8904488529164
A10-S4-B7,8904488519806
A10-S4-B7,8904488529157
A10-S4-B7,8904488526507
A10-S4-B7,8904413498534
A10-S4-B7,8904413441912
A10-S4-B7,8904413441905
A10-S4-B7,8904413498565
A10-S4-B7,8904413498244
A10-S4-B7,8904488519813
A10-S4-B7,8904488519844
A10-S4-B7,8904488513446
A10-S4-B7,8904488529188
A10-S4-B7,8904413498220
A10-S4-B7,8904413496011
A10-S4-B7,8904413407901
A10-S4-B8,8904413498534
A10-S4-B8,8904413407925
A10-S4-B8,8904413407888
A10-S4-B8,8904413407895
A10-S4-B8,8904413498268
A10-S4-B8,8904413498251
A10-S4-B8,8904413498251
A10-S4-B8,8904413400032
A10-S4-B8,8904413450884
A10-S4-B8,8904413498237
A10-S4-B8,8904413400025
A10-S4-B8,8904413400032
A10-S4-B8,8904488515174
A10-S4-B8,8904413498220
A10-S4-B8,8904413495991
A10-S4-B8,8904413441875
A10-S4-B8,8904413400025
A10-S4-B8,8904488526514
A10-S4-B8,8904413498541
A10-S4-B8,8904488526491
A10-S4-B8,8904488532775
A10-S4-B8,8904488515150
A10-S4-B8,8904413498558
A10-S4-B8,8904488526491
A10-S4-B8,8904488501702
A10-S4-B8,8904488529171
A10-S4-B8,8904413441905
A10-S4-B8,8904413441899
A10-S4-B8,8904413498527
A10-S4-B8,8904413450907
A10-S4-B8,8904413450914
A10-S4-B8,8904413400018
A10-S4-B8,8904488526484
A10-S4-B8,8904488526507
A10-S4-B8,8904413498244
A10-S4-B8,8904488515174
A10-S4-B8,8904488515181
A10-S4-B8,8904488515167
A10-S4-B8,8904488515167
A10-S4-B8,8904488515143
A10-S4-B8,8904488501696
A10-S4-B8,8904488501733
A10-S4-B8,8904488501719
A10-S4-B8,8904413498244
A10-S4-B8,8904488526088
A10-S4-B8,8904488522288
A10-S4-B8,8904488522295
A10-S4-B8,8904488526088
A10-S4-B8,8904488522271
A10-S4-B8,8904488522288
A10-S4-B8,8904488522295
A10-S4-B8,8904488525586
A10-S4-B8,8904488522264
A10-S4-B8,8904488526057
A10-S4-B8,8904413497520
A10-S4-B8,8904413497506
A10-S4-B8,8904413497506
A10-S4-B8,8904413497513
A10-S4-B8,8904413460340
A10-S4-B12,8904413460326
A10-S4-B12,8904488525579
A10-S4-B12,8904413460333
A10-S4-B12,8904488525609
A10-S4-B12,8904488522301
A10-S4-B12,8904488526071
A10-S4-B12,8904488526071
A10-S4-B12,8904413497490
A10-S4-B12,8904488526064
A10-S4-B12,8904488525593
A10-S4-B12,8904488525593
A10-S4-B12,8904488525616
A10-S4-B12,8904488526095
A10-S4-B12,8904413419539
A10-S4-B12,8904488525609
A10-S4-B13,8904413419560
A10-S4-B13,8904413419546
A10-S4-B13,8904413451348
A10-S4-B13,8904413419553
A10-S4-B13,8904413451317
A10-S4-B13,8904413460326
A10-S4-B13,8904413460333
A10-S4-B13,8904413460319
A10-S4-B13,8904413460302
A10-S4-B13,8904413419577
A10-S4-B14,8904413451317
A10-S4-B14,8904413451317
A10-S4-B14,8904413451331
A10-S4-B14,8904413451324
A10-S4-B14,8904413451324
A10-S4-B14,8904413419560
A10-S4-B14,8904413419539
A10-S4-B14,8904488504031
A10-S4-B14,8904413451317
A10-S4-B14,8904413451331
A10-S4-B15,8904488504048
A10-S4-B15,8904488504062
A10-S4-B15,8904413451324
A10-S4-B15,8904488504055
A10-S4-B15,8904413451324
A10-S4-B15,8904413451300
A10-S4-B15,8904413451300
A10-S4-B15,8904488504055
A10-S5-B3,8904488519356
A10-S5-B3,8904413459016
A10-S5-B3,8904413458996
A10-S5-B3,8904413459016
A10-S5-B3,8904488518670
A10-S5-B3,8904413419621
A10-S5-B3,8904413459665
A10-S5-B3,8904413458989
A10-S5-B3,8904413459849
A10-S5-B3,8904488519592
A10-S5-B3,8904488519592
A10-S5-B3,8904413459559
A10-S5-B3,8904488519332
A10-S5-B3,8904413459023
A10-S5-B3,8904413419638
A10-S5-B4,8904413459825
A10-S5-B4,8904488519561
A10-S5-B4,8904413459641
A10-S5-B4,8904488519516
A10-S5-B4,8904413458989
A10-S5-B4,8904413459658
A10-S5-B4,8904488518663
A10-S5-B4,8904488518687
A10-S5-B4,8904488518496
A10-S5-B4,8904488518663
A10-S5-B4,8904488518502
A10-S5-B4,8904488519509
A10-S5-B4,8904488518472
A10-S5-B4,8904488519356
A10-S5-B4,8904488518489
A10-S5-B4,8904413459566
A10-S5-B4,8904413419607
A10-S5-B4,8904413458996
A10-S5-B4,8904413459863
A10-S5-B4,8904413459641
A10-S5-B4,8904413419591
A10-S5-B4,8904413459849
A10-S5-B4,8904413459665
A10-S5-B4,8904413459856
A10-S5-B4,8904488519578
A10-S5-B4,8904413459665
A10-S5-B4,8904488518670
A10-S5-B4,8904488518489
A10-S5-B4,8904488519547
A10-S5-B4,8904413459689
A10-S5-B7,8904413419621
A10-S5-B7,8904413459535
A10-S5-B7,8904413459528
A10-S5-B7,8904488519585
A10-S5-B7,8904413459559
A10-S5-B7,8904413458996
A10-S5-B7,8904488518496
A10-S5-B7,8904488518687
A10-S5-B7,8904488519332
A10-S5-B7,8904488519523
A10-S5-B7,8904413459665
A10-S5-B7,8904413459832
A10-S5-B7,8904413459672
A10-S5-B7,8904413459672
A10-S5-B7,8904413459542
A10-S5-B8,8904488518663
A10-S5-B8,8904488519578
A10-S5-B8,8904488519585
A10-S5-B8,8904488518519
A10-S5-B8,8904488519578
A10-S5-B8,8904488519608
A10-S5-B8,8904488500637
A10-S5-B8,8904488519516
A10-S5-B8,8904488519578
A10-S5-B8,8904488500644
A10-S5-B8,8904488519332
A10-S5-B8,8904488500620
A10-S5-B8,8904488518656
A10-S5-B8,8904488500613
A10-S5-B8,8904488519332
A10-S5-B8,8904413419614
A10-S5-B8,8904488519561
A10-S5-B8,8904488518656
A10-S5-B8,8904488518670
A10-S5-B8,8904413459658
A10-S5-B9,8904413422638
A10-S5-B9,8904413459856
A10-S5-B9,8904488519523
A10-S5-B9,8904413459542
A10-S5-B9,8904488518663
A10-S5-B9,8904488500620
A10-S5-B9,8904413422645
A10-S5-B9,8904488500637
A10-S5-B9,8904413422621
A10-S5-B9,8904413422621
A10-S5-B9,8904413422638
A10-S5-B9,8904413422621
A10-S5-B9,8904413422614
A10-S5-B9,8904488519585
A10-S5-B9,8904413459658
A10-S5-B9,8904488518502
A10-S5-B9,8904488519585
A10-S5-B9,8904413459658
A10-S5-B9,8904488518670
A10-S5-B9,8904413458996
A10-S5-B10,8904413414589
A10-S5-B10,8904413468056
A10-S5-B10,8904413419614
A10-S5-B10,8904413414572
A10-S5-B10,8904413414572
A10-S5-B10,8904413411731
A10-S5-B10,8904413411694
A10-S5-B10,8904413411724
A10-S5-B10,8904413414558
A10-S5-B10,8904413422621
A10-S5-B11,8904413411724
A10-S5-B11,8904413414596
A10-S5-B11,8904413414596
A10-S5-B11,8904413414565
A10-S5-B11,8904413411724
A10-S5-B11,8904413468025
A10-S5-B11,8904413414589
A10-S5-B11,8904413468063
A10-S5-B11,8904413414572
A10-S5-B11,8904413414572
A10-S5-B12,8904413414589
A10-S5-B12,8904413411731
A10-S5-B12,8904413414565
A10-S5-B12,8904413422638
A10-S5-B12,8904413422652
A10-S5-B12,8904413422614
A10-S5-B12,8904413411700
A10-S5-B12,8904413422638
A10-S5-B12,8904413411724
A10-S5-B12,8904413411694
A10-S5-B13,8904413468049
A10-S5-B13,8904413422645
A10-S5-B13,8904413468049
A10-S5-B13,8904413468032
A10-S5-B13,8904413414589
A10-S5-B13,8904413468056
A10-S3-B5,8904488518373
A10-S3-B5,8904488518373
A10-S3-B5,8904488518373
A10-S3-B5,8904488518373
A10-S3-B5,8904488518373
A10-S3-B5,8904488518397
A10-S3-B5,8904488518373
A10-S3-B5,8904488519769
A10-S3-B5,8904488519745
A10-S3-B5,8904488518373
A10-S3-B5,8904488518373
A10-S3-B5,8904488523421
A10-S3-B5,8904488508923
A10-S3-B5,8904413498312
A10-S3-B5,8904488523414
A10-S3-B5,8904488508947
A10-S3-B5,8904488519783
A10-S3-B5,8904488519776
A10-S3-B5,8904488508930
A10-S3-B5,8904488523421
A10-S3-B7,8904488505014
A10-S3-B7,8904488504994
A10-S3-B7,8904488523445
A10-S3-B7,8904413498312
A10-S3-B7,8904413498312
A10-S3-B7,8904413498329
A10-S3-B7,8904488505014
A10-S3-B7,8904413498299
A10-S3-B7,8904488518373
A10-S3-B7,8904488505106
A10-S3-B7,8904488519752
A10-S3-B7,8904488519776
A10-S3-B7,8904488505007
A10-S3-B7,8904488504994
A10-S3-B7,8904488505007
A10-S3-B7,8904488505007
A10-S3-B7,8904488504994
A10-S3-B7,8904488504994
A10-S3-B7,8904488505007
A10-S3-B7,8904488523414
A10-S3-B8,8904488508916
A10-S3-B8,8904488505106
A10-S3-B8,8904488518373
A10-S3-B8,8904488519752
A10-S3-B8,8904488508930
A10-S3-B8,8904413498312
A10-S3-B8,8904413498282
A10-S3-B8,8904413498305
A10-S3-B8,8904413498312
A10-S3-B8,8904413498305
A10-S3-B8,8904413498312
A10-S3-B8,8904488523407
A10-S3-B8,8904488523438
A10-S3-B8,8904413498299
A10-S3-B8,8904488508909
A10-S3-B8,8904413498305
A10-S3-B8,8904413498305
A10-S3-B8,8904488508923
A10-S3-B8,8904488519769
A10-S3-B8,8904488518373
A10-S3-B9,8904488506417
A10-S3-B9,8904413494888
A10-S3-B9,8904488506417
A10-S3-B9,8904488506424
A10-S3-B9,8904488514924
A10-S3-B9,8904488514924
A10-S3-B9,8904488514948
A10-S3-B9,8904488514917
A10-S3-B9,8904488514931
A10-S3-B9,8904413494895
A10-S3-B10,8904413494888
A10-S3-B10,8904413494871
A10-S3-B10,8904488506424
A10-S3-B10,8904413494871
A10-S3-B10,8904488506400
A10-S3-B10,8904488514931
A10-S3-B11,8904413491702
A10-S3-B11,8904413495533
A10-S3-B11,8904413495526
A10-S3-B11,8904413495533
A10-S3-B11,8904413495557
A10-S3-B11,8904413495540
A10-S3-B11,8904413445149
A10-S3-B11,8904413419027
A10-S3-B11,8904413445132
A10-S3-B11,8904413456176
A10-S3-B12,8904413445125
A10-S3-B12,8904413419010
A10-S3-B12,8904413456169
A10-S3-B12,8904413456169
A10-S3-B12,8904488507858
A10-S3-B12,8904413456145
A10-S3-B13,8904413419027
A10-S3-B13,8904413456152
A10-S3-B13,8904413419010
A10-S3-B13,8904413491689
A10-S3-B13,8904413491672
A10-S3-B13,8904413419003
A10-S3-B14,8904488507834
A10-S3-B14,8904413419034
A10-S3-B14,8904488507841
A10-S3-B14,8904488507834
A10-S3-B14,8904413456138
A10-S3-B14,8904488507872
A10-S3-B15,8904413419041
A10-S3-B15,8904413445132
A10-S3-B15,8904488507858
A10-S3-B15,8904488507872
A10-S3-B15,8904488507858
A10-S3-B15,8904488507841
A10-S5-B14,8904488507858
A10-S5-B14,8904488507858
A10-S5-B14,8904413445118
A10-S5-B14,8904488507858
A10-S5-B14,8904413456152
A10-S5-B14,8904488507858
A10-S5-B15,8904413495540
A10-S5-B15,8904413491689
A10-S5-B15,8904413445101
A10-S5-B15,8904413491689
A10-S5-B15,8904413491689
A10-S5-B15,8904413491672
A10-S5-B15,8904488507858
A10-S5-B15,8904413445125
A13-S6-B1,8904413413438
A13-S6-B1,8904413413421
A13-S6-B1,8904413413445
A13-S6-B1,8904413412684
A13-S6-B1,8904413412646
A13-S6-B1,8904413456282
A13- S6-B2 ,8904413481314
A13- S6-B2 ,8904413481291
A13- S6-B2 ,8904413483639
A13- S6-B2 ,8904413468360
A13- S6-B2 ,8904413482793
A13- S6-B2 ,8904413483653
A13- S6-B2 ,8904413468346
A13- S6-B2 ,8904413483622
A13- S6-B2 ,8904413483639
A13- S6-B2 ,8904413481338
A13- S6-B2 ,8904413468353
A13- S6-B2 ,8904413482816
A13- S6-B2 ,8904413483622
A13- S6-B2 ,8904413481321
A13- S6-B2 ,8904413468339
A13-S6-B3,8904413483646
A13-S6-B3,8904413483622
A13-S6-B3,8904413483639
A13-S6-B3,8904413483622
A13-S6-B3,8904413482809
A13-S6-B3,8904413482809
A13-S6-B3,8904413483615
A13-S6-B3,8904413483615
A13-S6-B3,8904413481314
A13-S6-B3,8904413482786
A13-S6-B3,8904413483646
A13-S6-B3,8904413483639
A13-S6-B3,8904413468353
A13-S6-B3,8904413482779
A13-S6-B3,8904413482793
A13-S6-B4,8904413456282
A13-S6-B4,8904413456251
A13-S6-B4,8904413456268
A13-S6-B4,8904413413421
A13-S6-B4,8904413413438
A13-S6-B4,8904413413445
A13-S6-B5,8904413412653
A13-S6-B5,8904413413445
A13-S6-B5,8904413413452
A13-S6-B5,8904413413445
A13-S6-B5,8904413456282
A13-S6-B5,8904413412639
A13-S6-B6,8904413456282
A13-S6-B6,8904413412639
A13-S6-B6,8904413412646
A13-S6-B6,8904413456299
A13-S6-B6,8904413456268
A13-S6-B7,8904413481321
A13-S6-B7,8904413456299
A13-S6-B7,8904413456275
A13-S6-B7,8904413456275
A13-S6-B7,8904413456275
A13-S6-B7,8904413456275
A13-S6-B8,8904413481307
A13-S6-B8,8904413456251
A13-S6-B8,8904413413452
A13-S6-B8,8904413413438
A13-S6-B8,8904413413438
A13-S6-B8,8904413413414
A13-S6-B9,8904488517734
A13-S6-B9,8904413454073
A13-S6-B9,8904413454080
A13-S6-B9,8904488517710
A13-S6-B9,8904413456398
A13-S6-B10,8904488504888
A13-S6-B10,8904488504895
A13-S6-B10,8904488504895
A13-S6-B10,8904488517697
A13-S6-B10,8904488504871
A13-S6-B10,8904413486210
A13-S6-B10,8904488517710
A13-S6-B10,8904488505076
A13-S6-B10,8904488504888
A13-S6-B10,8904488504871
A13-S6-B10,8904488504888
A13-S6-B10,8904488504871
A13-S6-B10,8904488505076
A13-S6-B10,8904488504888
A13-S6-B10,8904488504901
A13-S6-B10,8904413476945
A13-S6-B10,8904413444487
A13-S6-B10,8904413476945
A13-S6-B10,8904488504871
A13-S6-B10,8904413476952
A13-S6-B11,8904413456329
A13-S6-B11,8904413456336
A13-S6-B11,8904413454851
A13-S6-B11,8904413454875
A13-S6-B11,8904413456336
A13-S6-B12,8904413456312
A13-S6-B12,8904413456350
A13-S6-B12,8904413454103
A13-S6-B12,8904413454080
A13-S6-B12,8904413444494
A13-S6-B12,8904413444470
A13-S6-B12,8904413476938
A13-S6-B12,8904413486210
A13-S6-B12,8904413486197
A13-S6-B12,8904413486203
A13-S6-B13,8904413486227
A13-S6-B13,8904413476938
A13-S6-B13,8904413476921
A13-S6-B13,8904413486203
A13-S6-B13,8904413444470
A13-S6-B13,8904413444494
A13-S6-B13,8904413444494
A13-S6-B13,8904413444517
A13-S6-B13,8904413444500
A13-S6-B13,8904413444487
A13-S6-B13,8904413444500
A13-S6-B13,8904413444487
A13-S6-B13,8904413444487
A13-S6-B13,8904413444494
A13-S6-B14,8904413456374
A13-S6-B14,8904413456398
A13-S6-B14,8904413456398
A13-S6-B14,8904488517727
A13-S6-B14,8904488517727
A13-S6-B14,8904488517703
A13-S6-B15,8904413456404
A13-S6-B15,8904413456398
A13-S6-B15,8904413456411
A13-S6-B15,8904413456374
A13-S6-B15,8904413456411
A13-S6-B15,8904413456404
A13-S5-B4,8904413454868
A13-S5-B4,8904413454875
A13-S5-B4,8904413454844
A13-S5-B4,8904413454882
A13-S5-B4,8904413454868
A13-S5-B5,8904413455896
A13-S5-B5,8904413458620
A13-S5-B5,8904413492341
A13-S5-B5,8904413488443
A13-S5-B5,8904413411595
A13-S5-B5,8904413458637
A13-S5-B6,8904413455902
A13-S5-B6,8904413470561
A13-S5-B6,8904413458613
A13-S5-B6,8904413488412
A13-S5-B6,8904413488436
A13-S5-B6,8904413488436
A13-S5-B7,8904413458637
A13-S5-B7,8904413411588
A13-S5-B7,8904413470578
A13-S5-B7,8904413470578
A13-S5-B7,8904413470592
A13-S5-B8,8904413411595
A13-S5-B8,8904413411588
A13-S5-B8,8904413470585
A13-S5-B8,8904413411618
A13-S5-B8,8904413411571
A13-S5-B8,8904413411588
A13-S5-B9,8904413492334
A13-S5-B9,8904413492327
A13-S5-B9,8904413492341
A13-S5-B9,8904413411588
A13-S5-B9,8904413492365
A13-S5-B10,8904413448959
A13-S5-B10,8904413448959
A13-S5-B10,8904413448935
A13-S5-B10,8904413448942
A13-S5-B10,8904413448942
A13-S5-B10,8904413455919
A13-S5-B10,8904413411571
A13-S5-B10,8904413470585
A13-S5-B11,8904413488450
A13-S5-B11,8904413458620
A13-S5-B11,8904413458644
A13-S5-B11,8904413488429
A13-S5-B11,8904413488443
A13-S5-B12,8904413411601
A13-S5-B12,8904413411595
A13-S5-B12,8904413411601
A13-S5-B12,8904413411595
A13-S5-B12,8904413411618
A13-S5-B12,8904413455919
A13-S5-B13,8904488507391
A13-S5-B13,8904488507391
A13-S5-B13,8904488507360
A13-S5-B13,8904488507377
A13-S5-B13,8904488507384
A13-S5-B14,8904413490729
A13-S5-B14,8904413490705
A13-S5-B14,8904488507353
A13-S5-B14,8904488507377
A13-S5-B14,8904488507377
A13-S5-B15,8904488507384
A13-S5-B15,8904488507360
A13-S5-B15,8904488507384
A13-S5-B15,8904488507384
A13-S5-B15,8904488507377
A13-S4-B4,8904413490712
A13-S4-B4,8904413412349
A13-S4-B4,8904413412370
A13-S4-B4,8904413412387
A13-S4-B4,8904413412349
A13-S4-B4,8904413415401
A13-S4-B4,8904413445026
A13-S4-B4,8904413444982
A13-S4-B4,8904413415418
A13-S4-B5,8904413490736
A13-S4-B5,8904413463570
A13-S4-B5,8904413463594
A13-S4-B5,8904413463587
A13-S4-B5,8904413463587
A13-S4-B5,8904413463563
A13-S4-B5,8904413463594
A13-S4-B5,8904488517901
A13-S4-B5,8904488517888
A13-S4-B5,8904488517895
A13-S4-B5,8904488517895
A13-S4-B6,8904413490729
A13-S4-B6,8904413445002
A13-S4-B6,8904413490699
A13-S4-B6,8904413445002
A13-S4-B6,8904413415432
A13-S4-B6,8904413415418
A13-S4-B6,8904413412370
A13-S4-B7,8904413490712
A13-S4-B7,8904413412356
A13-S4-B7,8904413463570
A13-S4-B7,8904413463563
A13-S4-B7,8904413463587
A13-S4-B7,8904413463570
A13-S4-B7,8904413463570
A13-S4-B7,8904413463587
A13-S4-B7,8904488517888
A13-S4-B7,8904488517918
A13-S4-B7,8904488517871
A13-S4-B8,8904488509784
A13-S4-B8,8904488509760
A13-S4-B8,8904488509777
